"","indivID2012","hhID2012","eaID2012","rural","hhWeight","region","zone","woreda","town","subcity","kebele","ea","hhIDTrunc","hhMemberID","over5y","literate","attendedSchool","whyGo2School","highestGrade","inSchool","whyNotInSchool","gradeInSchool","schoolOrgType","absentFromSchool","whyAbsent","howGet2School","time2School","scholarship","amtScholarship","amt2EduFees","amt2EduSuppl","goNextYr","regionComb"
"8284","0409070010520905","04090700105209","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,209,5,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8285","0409070010520906","04090700105209","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,209,6,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8286","0409070010523601","04090700105236","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,236,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8287","0409070010523602","04090700105236","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,236,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8288","0409070010523603","04090700105236","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,236,3,1,0,1,NA,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8289","0409070010523604","04090700105236","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,236,4,1,0,1,NA,3,1,NA,4,1,1,1,1,4,2,NA,0,50,1,"Oromia"
"8290","0409070010523605","04090700105236","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,236,5,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8291","0409070010523606","04090700105236","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,236,6,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8292","0409070010524101","04090700105241","04090700105",1,678.796325683594,4,9,7,8,88,1,5,241,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8293","0409070010526401","04090700105264","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,264,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8294","0409070010526402","04090700105264","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,264,2,1,0,1,NA,1,1,NA,2,1,0,NA,1,3,2,NA,0,70,1,"Oromia"
"8295","0409070010526403","04090700105264","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,264,3,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8296","0409070010526404","04090700105264","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,264,4,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8297","0409070010526405","04090700105264","04090700105",1,9740.7275390625,4,9,7,8,88,1,5,264,5,1,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8298","0409090010500301","04090900105003","04090900105",0,230.300399780273,4,9,9,1,1,1,5,3,1,1,1,1,NA,10,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8299","0409090010500302","04090900105003","04090900105",0,230.300399780273,4,9,9,1,1,1,5,3,2,1,1,1,NA,6,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8300","0409090010500303","04090900105003","04090900105",0,230.300399780273,4,9,9,1,1,1,5,3,3,1,0,1,NA,0,1,NA,1,4,0,NA,1,2,2,NA,500,360,1,"Oromia"
"8301","0409090010500901","04090900105009","04090900105",0,230.300399780273,4,9,9,1,1,1,5,9,1,1,1,1,NA,6,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8302","0409090010501501","04090900105015","04090900105",0,230.300399780273,4,9,9,1,1,1,5,15,1,1,1,1,NA,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8303","0409090010501502","04090900105015","04090900105",0,230.300399780273,4,9,9,1,1,1,5,15,2,1,1,1,NA,25,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8304","0409090010501503","04090900105015","04090900105",0,230.300399780273,4,9,9,1,1,1,5,15,3,1,0,1,NA,2,1,NA,3,1,0,NA,1,1,2,NA,10,350,1,"Oromia"
"8305","0409090010501504","04090900105015","04090900105",0,230.300399780273,4,9,9,1,1,1,5,15,4,1,1,1,NA,25,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8306","0409090010502101","04090900105021","04090900105",0,230.300399780273,4,9,9,1,1,1,5,21,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8307","0409090010502102","04090900105021","04090900105",0,230.300399780273,4,9,9,1,1,1,5,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8308","0409090010502701","04090900105027","04090900105",0,230.300399780273,4,9,9,1,1,1,5,27,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8309","0409090010502702","04090900105027","04090900105",0,230.300399780273,4,9,9,1,1,1,5,27,2,1,1,1,NA,8,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8310","0409090010502703","04090900105027","04090900105",0,230.300399780273,4,9,9,1,1,1,5,27,3,1,1,1,NA,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8311","0409090010502704","04090900105027","04090900105",0,230.300399780273,4,9,9,1,1,1,5,27,4,1,1,1,NA,10,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8312","0409090010503301","04090900105033","04090900105",0,230.300399780273,4,9,9,1,1,1,5,33,1,1,1,1,NA,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8313","0409090010503302","04090900105033","04090900105",0,230.300399780273,4,9,9,1,1,1,5,33,2,1,1,1,NA,25,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8314","0409090010503303","04090900105033","04090900105",0,230.300399780273,4,9,9,1,1,1,5,33,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8315","0409090010503304","04090900105033","04090900105",0,230.300399780273,4,9,9,1,1,1,5,33,4,1,1,1,NA,4,1,NA,5,1,1,3,1,1,2,NA,1,250,1,"Oromia"
"8316","0409090010503305","04090900105033","04090900105",0,230.300399780273,4,9,9,1,1,1,5,33,5,1,1,1,NA,6,1,NA,7,1,1,3,1,1,2,NA,1,260,1,"Oromia"
"8317","0409090010503901","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,1,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8318","0409090010503902","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,2,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8319","0409090010503903","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,3,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8320","0409090010503904","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,4,1,1,1,NA,10,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8321","0409090010503905","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,5,1,1,1,NA,10,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8322","0409090010503906","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,6,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8323","0409090010503907","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,7,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8324","0409090010503908","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8325","0409090010503909","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,9,1,1,1,NA,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8326","0409090010503910","04090900105039","04090900105",0,230.300399780273,4,9,9,1,1,1,5,39,10,1,1,1,NA,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8327","0409090010504501","04090900105045","04090900105",0,230.300399780273,4,9,9,1,1,1,5,45,1,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8328","0409090010504502","04090900105045","04090900105",0,230.300399780273,4,9,9,1,1,1,5,45,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8329","0409090010504503","04090900105045","04090900105",0,230.300399780273,4,9,9,1,1,1,5,45,3,1,1,1,NA,0,1,NA,1,1,1,1,1,1,2,NA,0,15,1,"Oromia"
"8330","0409090010505101","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,1,1,1,1,NA,96,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8331","0409090010505102","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,2,1,1,1,NA,26,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8332","0409090010505103","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,3,1,1,1,NA,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8333","0409090010505104","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,4,1,1,1,NA,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8334","0409090010505105","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,5,1,1,1,NA,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8335","0409090010505106","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,6,1,1,1,NA,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8336","0409090010505107","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,7,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8337","0409090010505108","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,8,1,1,1,NA,3,1,NA,4,1,0,NA,1,2,2,NA,8,83,1,"Oromia"
"8338","0409090010505109","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,9,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,2,NA,8,24,1,"Oromia"
"8339","0409090010505110","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,10,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8340","0409090010505111","04090900105051","04090900105",0,230.300399780273,4,9,9,1,1,1,5,51,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8341","0409090010505701","04090900105057","04090900105",0,230.300399780273,4,9,9,1,1,1,5,57,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8342","0409090010505702","04090900105057","04090900105",0,230.300399780273,4,9,9,1,1,1,5,57,2,1,1,1,NA,9,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8343","0409090010505703","04090900105057","04090900105",0,230.300399780273,4,9,9,1,1,1,5,57,3,1,1,1,NA,5,1,NA,6,1,1,3,1,1,2,NA,3,25,1,"Oromia"
"8344","0409090010506301","04090900105063","04090900105",0,230.300399780273,4,9,9,1,1,1,5,63,1,1,1,1,NA,4,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8345","0409090010506302","04090900105063","04090900105",0,230.300399780273,4,9,9,1,1,1,5,63,2,1,1,1,NA,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8346","0409090010506303","04090900105063","04090900105",0,230.300399780273,4,9,9,1,1,1,5,63,3,1,1,1,NA,4,1,NA,5,1,0,NA,1,1,2,NA,5,214,1,"Oromia"
"8347","0409090010506304","04090900105063","04090900105",0,230.300399780273,4,9,9,1,1,1,5,63,4,1,1,1,NA,0,1,NA,1,1,1,4,1,1,2,NA,5,25,1,"Oromia"
"8348","0409090010506901","04090900105069","04090900105",0,230.300399780273,4,9,9,1,1,1,5,69,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8349","0409100110400801","04091001104008","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,8,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8350","0409100110400802","04091001104008","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,8,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8351","0409100110400803","04091001104008","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,8,3,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8352","0409100110400804","04091001104008","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,8,4,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8353","0409100110400805","04091001104008","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8354","0409100110402301","04091001104023","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,23,1,1,0,1,NA,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8355","0409100110402302","04091001104023","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,23,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8356","0409100110402303","04091001104023","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8357","0409100110402304","04091001104023","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8358","0409100110404001","04091001104040","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,40,1,1,1,1,NA,6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8359","0409100110404002","04091001104040","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,40,2,1,1,1,NA,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8360","0409100110405601","04091001104056","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,56,1,1,1,1,NA,5,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8361","0409100110405602","04091001104056","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,56,2,1,1,1,NA,5,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8362","0409100110405603","04091001104056","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8363","0409100110405604","04091001104056","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,56,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8364","0409100110405605","04091001104056","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,56,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8365","0409100110405701","04091001104057","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,57,1,1,0,1,NA,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8366","0409100110405702","04091001104057","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,57,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8367","0409100110405703","04091001104057","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,57,3,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8368","0409100110405704","04091001104057","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,57,4,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8369","0409100110405705","04091001104057","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,57,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8370","0409100110407301","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8371","0409100110407302","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8372","0409100110407303","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,3,1,1,1,NA,6,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8373","0409100110407304","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,4,1,1,1,NA,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8374","0409100110407305","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,5,1,1,1,NA,6,1,NA,7,1,1,3,1,1,2,NA,3,200,1,"Oromia"
"8375","0409100110407306","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,6,1,0,1,NA,2,1,NA,3,1,1,3,1,1,2,NA,3,80,1,"Oromia"
"8376","0409100110407307","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,7,1,0,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,3,80,1,"Oromia"
"8377","0409100110407308","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,8,1,0,1,NA,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8378","0409100110407309","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,9,1,0,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,3,80,1,"Oromia"
"8379","0409100110407310","04091001104073","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,73,10,1,0,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,3,60,1,"Oromia"
"8380","0409100110409001","04091001104090","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,90,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8381","0409100110409002","04091001104090","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,90,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8382","0409100110409003","04091001104090","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,90,3,1,0,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,15,55,1,"Oromia"
"8383","0409100110409004","04091001104090","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,90,4,1,0,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,10,30,1,"Oromia"
"8384","0409100110409005","04091001104090","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,90,5,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8385","0409100110409006","04091001104090","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,90,6,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8386","0409100110410601","04091001104106","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,106,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8387","0409100110410602","04091001104106","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,106,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8388","0409100110410603","04091001104106","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,106,3,1,0,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,40,50,1,"Oromia"
"8389","0409100110411401","04091001104114","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,114,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8390","0409100110411402","04091001104114","04091001104",1,2728.1142578125,4,9,10,8,88,11,4,114,2,1,1,1,NA,8,1,NA,8,1,0,NA,1,5,2,NA,50,600,1,"Oromia"
"8391","0409100110412401","04091001104124","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,124,1,1,0,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8392","0409100110412402","04091001104124","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,124,2,1,0,1,NA,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8393","0409100110412403","04091001104124","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,124,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8394","0409100110414001","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,1,1,1,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8395","0409100110414002","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8396","0409100110414003","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,3,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8397","0409100110414004","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,4,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8398","0409100110414005","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,5,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8399","0409100110414006","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8400","0409100110414007","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8401","0409100110414008","04091001104140","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,140,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8402","0409100110415501","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8403","0409100110415502","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8404","0409100110415503","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,3,1,0,1,NA,0,1,NA,1,1,0,NA,1,2,2,NA,35,150,1,"Oromia"
"8405","0409100110415504","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,4,1,0,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,55,120,1,"Oromia"
"8406","0409100110415505","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,5,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8407","0409100110415506","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,6,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Oromia"
"8408","0409100110415507","04091001104155","04091001104",1,8138.8740234375,4,9,10,8,88,11,4,155,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
"8409","0409130100400701","04091301004007","04091301004",1,3586.90063476562,4,9,13,8,88,10,4,7,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8410","0409130100400901","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,1,1,1,1,NA,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8411","0409130100400902","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Oromia"
"8412","0409130100400903","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,3,1,1,1,NA,5,1,NA,6,1,0,NA,1,1,2,NA,0,160,1,"Oromia"
"8413","0409130100400904","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,4,1,1,1,NA,5,1,NA,6,1,0,NA,1,1,2,NA,0,180,1,"Oromia"
"8414","0409130100400905","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,5,1,0,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,30,1,"Oromia"
"8415","0409130100400906","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,6,1,0,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,30,1,"Oromia"
"8416","0409130100400907","04091301004009","04091301004",1,7342.59619140625,4,9,13,8,88,10,4,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oromia"
