"","indivID2012","ageY","ageM","sex","relHH","relig","married","regionBorn","bioDadinHH","bioDadEduc","bioDadJob","bioMominHH","bioMomEduc","bioMomJob"
"20","0101010160104904",9,NA,2,3,NA,NA,1,2,4,1,1,98,1
"21","0101010160106401",69,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"22","0101010160106402",47,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"23","0101010160106403",18,NA,2,3,1,1,1,NA,NA,NA,NA,NA,NA
"24","0101010160106404",11,NA,2,4,1,1,1,1,98,1,1,98,1
"25","0101010160108001",24,NA,2,1,1,4,1,NA,NA,NA,NA,NA,NA
"26","0101010160108002",8,NA,1,3,NA,NA,1,2,7,1,1,8,1
"27","0101010160108003",5,NA,2,3,NA,NA,1,2,7,1,1,8,1
"28","0101010160108004",5,NA,2,3,NA,NA,1,2,7,1,1,8,1
"29","0101010160108701",36,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"30","0101010160108702",28,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"31","0101010160108703",15,NA,2,3,1,1,1,1,9,8,1,98,8
"32","0101010160108704",5,NA,2,3,NA,NA,1,1,9,8,1,98,8
"33","0101010160108705",NA,31,1,3,NA,NA,1,1,9,8,1,98,8
"34","0101010160110101",30,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"35","0101010160110102",20,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"36","0101010160110103",5,NA,1,3,NA,NA,1,1,2,1,1,6,1
"37","0101010160110104",NA,13,1,3,NA,NA,1,1,2,1,1,6,1
"38","0101010160111601",50,NA,1,1,1,6,1,NA,NA,NA,NA,NA,NA
"39","0101010160111602",12,NA,1,3,1,1,1,1,98,1,2,1,1
"40","0101010160111603",9,NA,1,3,NA,NA,1,1,98,1,2,1,1
"41","0101010160111604",6,NA,1,3,NA,NA,1,1,98,1,2,1,1
"42","0101010160113101",41,NA,1,1,1,4,1,NA,NA,NA,NA,NA,NA
"43","0101010160114601",77,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"44","0101010160114602",37,NA,2,3,1,4,1,NA,NA,NA,NA,NA,NA
"45","0101010160116201",28,NA,2,1,1,2,3,NA,NA,NA,NA,NA,NA
"46","0101010160116202",8,NA,2,3,NA,NA,1,2,3,14,1,98,3
"47","0101020140300101",50,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"48","0101020140300102",40,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"49","0101020140300103",20,NA,1,3,1,2,1,NA,NA,NA,NA,NA,NA
"50","0101020140300104",17,NA,1,3,1,1,1,1,3,1,1,98,1
"51","0101020140300105",15,NA,1,3,1,1,1,1,3,1,1,98,1
"52","0101020140300106",13,NA,2,3,1,1,1,1,3,1,1,98,1
"53","0101020140300107",10,NA,1,3,1,1,1,1,3,1,1,98,1
"54","0101020140300108",8,NA,2,3,NA,NA,1,1,3,1,1,98,1
"55","0101020140300109",6,NA,1,3,NA,NA,1,1,3,1,1,98,1
"56","0101020140301101",52,NA,2,1,1,5,1,NA,NA,NA,NA,NA,NA
"57","0101020140301102",16,NA,2,3,1,1,1,2,98,1,1,98,1
"58","0101020140301103",14,NA,1,3,1,1,1,2,98,1,1,98,1
"59","0101020140301104",12,NA,1,3,1,1,1,2,98,1,1,98,1
"60","0101020140301105",8,NA,2,3,NA,NA,1,2,98,1,1,98,1
"61","0101020140301601",35,NA,2,1,1,2,1,NA,NA,NA,NA,NA,NA
"62","0101020140301602",30,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"63","0101020140301603",12,NA,2,3,1,1,1,1,98,1,1,98,1
"64","0101020140301604",8,NA,2,3,NA,NA,1,1,98,1,1,98,1
"65","0101020140301605",NA,30,1,3,NA,NA,1,1,98,1,1,98,1
"66","0101020140301606",NA,15,1,3,NA,NA,1,1,98,1,1,98,1
"67","0101020140302601",71,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"68","0101020140303101",43,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"69","0101020140303102",34,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"70","0101020140303103",14,NA,1,3,1,1,1,1,4,1,1,98,1
"71","0101020140303104",13,NA,1,3,1,1,1,1,4,1,1,98,1
"72","0101020140303105",10,NA,2,3,1,1,1,1,4,1,1,98,1
"73","0101020140303106",7,NA,1,3,NA,NA,1,1,4,1,1,98,1
"74","0101020140303107",5,NA,2,3,NA,NA,1,1,4,1,1,98,1
"75","0101020140303601",45,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"76","0101020140303602",34,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"77","0101020140303603",18,NA,2,3,1,1,1,NA,NA,1,1,98,1
"78","0101020140303604",15,NA,1,3,1,1,1,1,6,1,1,98,1
"79","0101020140303605",11,NA,1,3,1,1,1,1,6,1,1,98,1
"80","0101020140303606",7,NA,2,3,NA,NA,1,1,6,1,1,98,1
"81","0101020140303607",NA,50,2,3,NA,NA,1,1,6,1,1,98,1
"82","0101020140303608",NA,13,1,3,NA,NA,1,1,6,1,1,98,1
"83","0101020140304601",53,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"84","0101020140304602",42,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"85","0101020140304603",22,NA,1,3,1,2,1,NA,NA,NA,NA,NA,NA
"86","0101020140304604",20,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"87","0101020140304605",18,NA,1,3,1,1,1,NA,NA,1,1,98,1
"88","0101020140304606",16,NA,1,3,1,1,1,1,98,1,1,98,1
"89","0101020140304607",14,NA,1,3,1,1,1,1,98,1,1,98,1
"90","0101020140304608",12,NA,1,3,1,1,1,1,98,1,1,98,1
"91","0101020140304609",10,NA,2,3,1,1,1,1,98,1,1,98,1
"92","0101020140304610",8,NA,1,3,NA,NA,1,1,98,1,1,98,1
"93","0101020140306101",64,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"94","0101020140306102",53,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"95","0101020140306103",26,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"96","0101020140306104",20,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"97","0101020140306105",17,NA,1,3,1,1,1,1,2,1,1,98,1
"98","0101020140306106",15,NA,1,3,1,1,1,1,2,1,1,98,1
"99","0101020140306107",13,NA,2,3,1,1,1,1,2,1,1,98,1
"100","0101020140309101",33,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"101","0101020140309102",30,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"102","0101020140309103",10,NA,1,3,1,1,1,1,98,1,1,98,1
"103","0101020140309104",8,NA,1,3,NA,NA,1,1,98,1,1,98,1
"104","0101020140309105",6,NA,1,3,NA,NA,1,1,98,1,1,98,1
"105","0101020140309106",NA,34,1,3,NA,NA,1,1,98,1,1,98,1
"106","0101020140309107",NA,34,1,3,NA,NA,1,1,98,1,1,98,1
"107","0101020140309108",NA,34,1,3,NA,NA,1,1,98,1,1,98,1
"108","0101020140310601",28,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"109","0101020140310602",23,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"110","0101020140310603",5,NA,2,3,NA,NA,1,1,4,1,1,98,1
"111","0101020140310604",NA,18,1,3,NA,NA,1,1,4,1,1,98,1
"112","0101020140312101",61,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"113","0101020140312102",52,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"114","0101020140312103",28,NA,2,3,1,2,1,NA,NA,NA,NA,NA,NA
"115","0101020140312104",25,NA,1,3,1,2,1,NA,NA,NA,NA,NA,NA
"116","0101020140312105",22,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"117","0101020140312106",18,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"118","0101020140312107",7,NA,2,4,NA,NA,1,2,98,1,1,98,1
"119","0101020140313601",71,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"120","0101020140313602",NA,41,2,4,NA,NA,1,2,4,NA,2,NA,NA
"121","0101030010600401",30,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"122","0101030010600402",29,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"123","0101030010600403",10,NA,2,3,1,1,1,1,4,1,1,98,14
"124","0101030010601601",25,NA,2,1,1,2,1,NA,NA,NA,NA,NA,NA
"125","0101030010601602",9,NA,2,3,NA,NA,1,2,6,14,1,8,14
"126","0101030010601603",5,NA,2,3,NA,NA,1,2,6,14,1,8,14
"127","0101030010602801",24,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"128","0101030010604001",30,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"129","0101030010604002",22,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"130","0101030010604003",NA,2,2,3,NA,NA,1,1,6,2,1,98,14
"131","0101030010605201",55,NA,2,1,4,6,1,NA,NA,NA,NA,NA,NA
"132","0101030010605202",22,NA,1,3,4,1,1,NA,NA,NA,NA,NA,NA
"133","0101030010605203",25,NA,2,3,4,4,1,NA,NA,NA,NA,NA,NA
"134","0101030010605204",35,NA,1,7,4,1,1,NA,NA,NA,NA,NA,NA
"135","0101030010606401",36,NA,2,1,1,4,1,NA,NA,NA,NA,NA,NA
"136","0101030010606402",16,NA,2,3,1,1,1,2,6,8,1,1,8
"137","0101030010606403",13,NA,1,3,1,1,1,2,12,11,1,1,8
"138","0101030010606404",NA,23,1,3,NA,NA,1,2,12,11,1,1,8
"139","0101030010607601",90,NA,1,1,4,2,1,NA,NA,NA,NA,NA,NA
"140","0101030010607602",42,NA,2,2,4,2,1,NA,NA,NA,NA,NA,NA
"141","0101030010607603",NA,NA,1,3,4,1,1,NA,NA,NA,NA,NA,NA
"142","0101030010607604",8,NA,1,3,NA,NA,1,1,96,3,1,98,8
"143","0101030010607605",NA,53,2,3,NA,NA,1,1,96,3,1,98,8
"144","0101030010608801",32,NA,2,1,4,4,1,NA,NA,NA,NA,NA,NA
"145","0101030010608802",14,NA,1,3,4,1,1,2,17,11,1,3,8
"146","0101030010608803",11,NA,2,3,4,1,1,2,17,11,1,3,8
"147","0101030010608804",9,NA,2,3,NA,NA,1,2,17,11,1,3,8
"148","0101030010610001",29,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"149","0101030010610002",27,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"150","0101030010610003",12,NA,1,3,1,1,1,1,30,4,1,22,8
"151","0101030010610004",6,NA,1,3,NA,NA,1,1,30,4,1,22,8
"152","0101030010610005",NA,10,2,3,NA,NA,1,1,30,4,1,22,8
"153","0101030010611201",70,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"154","0101030010611202",50,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"155","0101030010611203",18,NA,2,3,1,1,1,NA,NA,NA,NA,NA,NA
"156","0101030010612401",55,NA,2,1,1,4,1,NA,NA,NA,NA,NA,NA
"157","0101030010612402",16,NA,1,3,1,1,1,2,22,3,1,98,14
"158","0101030010613601",69,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"159","0101030010613602",55,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"160","0101030010613603",38,NA,1,3,1,4,1,NA,NA,NA,NA,NA,NA
"161","0101030010613604",29,NA,2,3,1,4,1,NA,NA,NA,NA,NA,NA
"162","0101030010613605",20,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"163","0101030010613606",11,NA,1,3,1,1,1,1,5,13,2,98,10
"164","0101030010613607",14,NA,2,4,1,1,1,2,34,11,2,22,12
"165","0101030010613608",8,NA,1,4,NA,NA,1,1,12,11,2,98,8
"166","0101030010613609",NA,52,2,4,NA,NA,1,2,8,7,2,23,11
"167","0101030180400401",32,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"168","0101030180400402",27,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"169","0101030180400403",6,NA,1,3,NA,NA,1,1,98,1,1,98,1
"170","0101030180400404",NA,13,1,3,NA,NA,1,1,98,1,1,98,1
"171","0101030180401901",75,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"172","0101030180401902",66,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"173","0101030180401903",30,NA,2,3,1,4,1,NA,NA,NA,NA,NA,NA
"174","0101030180401904",10,NA,2,4,1,1,1,2,98,1,1,98,14
"175","0101030180401905",6,NA,1,4,NA,NA,1,2,98,1,1,98,14
"176","0101030180403401",71,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"177","0101030180403402",23,NA,1,3,1,5,1,NA,NA,NA,NA,NA,NA
"178","0101030180404901",40,NA,2,1,1,4,1,NA,NA,NA,NA,NA,NA
"179","0101030180404902",7,NA,2,3,NA,NA,1,2,98,1,1,98,1
"180","0101030180405101",28,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"181","0101030180405102",22,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"182","0101030180405401",30,NA,2,1,1,4,1,NA,NA,NA,NA,NA,NA
"183","0101030180406901",35,NA,2,1,1,5,1,NA,NA,NA,NA,NA,NA
"184","0101030180406902",17,NA,2,3,1,2,1,2,3,1,1,98,1
"185","0101030180406903",NA,16,2,4,NA,NA,1,2,4,1,1,8,1
"186","0101030180408501",29,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"187","0101030180408502",22,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"188","0101030180408503",7,NA,2,3,NA,NA,1,1,6,1,1,98,1
"189","0101030180408504",5,NA,1,3,NA,NA,1,1,6,1,1,98,1
"190","0101030180408505",NA,24,1,3,NA,NA,1,1,6,1,1,98,1
"191","0101030180410001",58,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"192","0101030180410002",22,NA,1,3,1,2,1,NA,NA,NA,NA,NA,NA
"193","0101030180410003",19,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"194","0101030180410004",16,NA,2,3,1,1,1,2,98,1,1,2,1
"195","0101030180411501",74,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"196","0101030180411502",30,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"197","0101030180411503",14,NA,1,3,1,2,1,NA,NA,NA,NA,NA,NA
"198","0101030180411504",10,NA,2,3,1,1,1,1,98,1,1,98,1
"199","0101030180411505",7,NA,2,3,NA,NA,1,1,98,1,1,98,1
"200","0101030180411506",5,NA,2,3,NA,NA,1,1,98,1,1,98,1
"201","0101030180413001",48,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"202","0101030180413002",40,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"203","0101030180413003",23,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"204","0101030180413004",14,NA,2,3,1,1,1,1,94,1,1,98,1
"205","0101030180413005",10,NA,2,3,1,1,1,1,94,1,1,98,1
"206","0101030180413006",7,NA,2,3,NA,NA,1,1,94,1,1,98,1
"207","0101030180413007",5,NA,1,3,NA,NA,1,1,94,1,1,98,1
"208","0101030180413008",NA,28,2,3,NA,NA,1,1,94,1,1,98,1
"209","0101030180413009",NA,59,2,4,NA,NA,1,1,94,1,1,98,1
"210","0101030180414501",56,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"211","0101030180414502",47,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"212","0101030180414503",19,NA,2,3,1,2,1,NA,NA,NA,NA,NA,NA
"213","0101030180414504",14,NA,1,3,1,1,1,1,94,1,1,98,1
"214","0101030180414505",11,NA,1,3,1,1,1,1,94,1,1,98,1
"215","0101030180414506",8,NA,1,3,NA,NA,1,1,94,1,1,98,1
"216","0101030180414507",6,NA,1,3,NA,NA,1,1,94,1,1,98,1
"217","0101030180414508",NA,41,1,3,NA,NA,1,1,94,1,1,98,1
"218","0101050020400101",24,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"219","0101050020400102",19,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"220","0101050020400103",NA,26,2,3,NA,NA,1,1,98,1,1,98,1
"221","0101050020402501",41,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"222","0101050020402502",35,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"223","0101050020402503",19,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"224","0101050020402504",15,NA,2,3,1,1,1,1,3,1,1,98,1
"225","0101050020402505",11,NA,1,3,1,1,1,1,3,1,1,98,1
"226","0101050020402506",8,NA,1,3,NA,NA,1,1,3,1,1,98,1
"227","0101050020402507",NA,58,1,3,NA,NA,1,1,3,1,1,98,1
"228","0101050020402508",NA,17,2,3,NA,NA,1,1,3,1,1,98,1
"229","0101050020404901",40,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"230","0101050020404902",35,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"231","0101050020404903",16,NA,1,3,1,1,1,1,3,1,1,98,1
"232","0101050020404904",12,NA,2,3,1,1,1,1,3,1,1,98,1
"233","0101050020404905",8,NA,1,3,NA,NA,1,1,3,1,1,98,1
"234","0101050020404906",NA,39,1,3,NA,NA,1,1,3,1,1,98,1
"235","0101050020407301",30,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"236","0101050020407302",21,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"237","0101050020407303",6,NA,2,3,NA,NA,1,1,98,1,1,98,1
"238","0101050020407304",NA,13,2,3,NA,NA,1,1,98,1,1,98,1
"239","0101050020409701",27,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"240","0101050020409702",24,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"241","0101050020409703",NA,57,1,3,NA,NA,1,1,2,1,1,98,1
"242","0101050020409704",NA,26,1,3,NA,NA,1,1,2,1,1,98,1
"243","0101050020412101",33,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"244","0101050020412102",29,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"245","0101050020414201",28,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"246","0101050020414202",22,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"247","0101050020414203",NA,38,2,3,NA,NA,1,1,5,14,1,98,14
"248","0101050020414204",NA,13,1,3,NA,NA,1,1,5,14,1,98,14
"249","0101050020414501",23,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"250","0101050020414502",20,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"251","0101050020414503",NA,49,2,3,NA,NA,1,1,7,8,1,98,8
"252","0101050020414504",NA,14,2,3,NA,NA,1,1,7,8,1,98,8
"253","0101050020416901",23,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"254","0101050020416902",16,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"255","0101050020416903",NA,2,1,3,NA,NA,1,1,2,1,1,4,1
"256","0101050020418201",22,NA,2,1,1,5,1,NA,NA,NA,NA,NA,NA
"257","0101050020419301",68,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"258","0101050020419302",53,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"259","0101050020419303",33,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"260","0101050020419304",20,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"261","0101050020419305",16,NA,1,3,1,1,1,1,98,1,1,98,1
"262","0101050020421701",35,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"263","0101050020421702",26,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"264","0101050020421703",9,NA,2,3,NA,NA,1,1,98,1,1,98,1
"265","0101050020421704",5,NA,2,3,NA,NA,1,1,98,1,1,98,1
"266","0101050020421705",NA,20,1,3,NA,NA,1,1,98,1,1,98,1
"267","0101060040200201",45,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"268","0101060040200202",22,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"269","0101060040200203",18,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
"270","0101060040201401",38,NA,2,1,1,3,1,NA,NA,NA,NA,NA,NA
"271","0101060040202101",45,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"272","0101060040202102",37,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"273","0101060040202103",17,NA,1,3,1,1,1,1,98,1,1,98,14
"274","0101060040202104",14,NA,1,3,1,1,1,1,98,1,1,98,14
"275","0101060040202105",11,NA,2,3,1,1,1,1,98,1,1,98,14
"276","0101060040202106",8,NA,1,3,NA,NA,1,1,98,1,1,98,14
"277","0101060040202107",5,NA,1,3,NA,NA,1,1,98,1,1,98,14
"278","0101060040203901",30,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"279","0101060040203902",28,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"280","0101060040203903",11,NA,2,3,1,1,1,1,3,1,1,98,1
"281","0101060040203904",9,NA,1,3,NA,NA,1,1,3,1,1,98,1
"282","0101060040203905",6,NA,2,3,NA,NA,1,1,3,1,1,98,1
"283","0101060040203906",NA,40,2,3,NA,NA,1,1,3,1,1,98,1
"284","0101060040203907",NA,13,2,3,NA,NA,1,1,3,1,1,98,1
"285","0101060040205701",52,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"286","0101060040205702",35,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"287","0101060040205703",11,NA,2,3,1,1,1,1,98,1,1,98,1
"288","0101060040205704",9,NA,1,3,NA,NA,1,1,98,1,1,98,1
"289","0101060040205705",6,NA,1,3,NA,NA,1,1,98,1,1,98,1
"290","0101060040207501",45,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"291","0101060040207502",32,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"292","0101060040207503",13,NA,1,3,1,1,1,1,98,1,1,98,1
"293","0101060040207504",5,NA,2,3,NA,NA,1,1,98,1,1,98,1
"294","0101060040207505",NA,25,1,3,NA,NA,1,1,98,1,1,98,1
"295","0101060040209401",45,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"296","0101060040209402",31,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"297","0101060040209403",9,NA,1,3,NA,NA,1,1,98,1,1,98,1
"298","0101060040209404",7,NA,1,3,NA,NA,1,1,98,1,1,98,1
"299","0101060040209405",NA,50,2,3,NA,NA,1,1,98,1,1,98,1
"300","0101060040209406",NA,25,2,3,NA,NA,1,1,98,1,1,98,1
"301","0101060040211201",40,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"302","0101060040211202",38,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"303","0101060040211203",15,NA,2,3,1,1,1,1,98,1,1,98,1
"304","0101060040211204",10,NA,1,3,1,1,1,1,98,1,1,98,1
"305","0101060040211205",8,NA,1,3,NA,NA,1,1,98,1,1,98,1
"306","0101060040211206",5,NA,2,3,NA,NA,1,1,98,1,1,98,1
"307","0101060040211207",NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA
"308","0101060040213001",60,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"309","0101060040213002",48,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"310","0101060040213003",18,NA,1,3,1,1,1,1,98,1,1,98,1
"311","0101060040213004",15,NA,2,3,1,1,1,1,98,1,1,98,1
"312","0101060040213005",9,NA,1,3,NA,NA,1,1,98,1,1,98,1
"313","0101060040214801",50,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"314","0101060040214802",40,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"315","0101060040214803",15,NA,2,3,1,1,1,1,98,1,1,98,14
"316","0101060040214804",12,NA,2,3,1,1,1,1,98,1,1,98,14
"317","0101060040214805",10,NA,1,3,1,1,1,1,98,1,1,98,14
"318","0101060040214806",8,NA,1,3,NA,NA,1,1,98,1,1,98,14
"319","0101060040214807",6,NA,1,3,NA,NA,1,1,98,1,1,98,14
"320","0101060040214808",NA,21,2,3,NA,NA,1,1,98,1,1,98,14
"321","0101060040216001",49,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"322","0101060040216002",15,NA,1,4,1,1,1,2,98,1,2,98,1
"323","0101060040216003",10,NA,1,4,1,1,1,2,98,1,2,98,1
"324","0101060040216701",54,NA,2,1,1,6,1,NA,NA,NA,NA,NA,NA
"325","0101060040216702",6,NA,1,4,NA,NA,1,2,98,1,2,98,1
"326","0102010020700201",65,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"327","0102010020700202",48,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"328","0102010020700203",17,NA,1,3,1,1,1,2,5,1,1,98,1
"329","0102010020700204",10,NA,1,3,1,1,1,2,5,1,1,98,1
"330","0102010020700205",7,NA,1,3,NA,NA,1,2,5,1,1,98,1
"331","0102010020701201",76,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"332","0102010020701202",60,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"333","0102010020701203",12,NA,1,4,1,1,1,2,98,1,2,98,1
"334","0102010020701701",40,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"335","0102010020701702",30,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"336","0102010020701703",8,NA,1,3,NA,NA,1,1,98,1,1,98,1
"337","0102010020701704",6,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","0102010020701705",NA,49,2,3,NA,NA,1,1,98,1,1,98,1
"339","0102010020701706",NA,12,1,3,NA,NA,1,1,98,1,1,98,1
"340","0102010020702701",46,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"341","0102010020702702",40,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"342","0102010020702703",18,NA,2,3,1,1,1,NA,NA,NA,NA,NA,NA
"343","0102010020702704",14,NA,2,3,1,1,1,1,4,1,1,3,1
"344","0102010020702705",12,NA,1,3,1,1,1,1,4,1,1,3,1
"345","0102010020702706",9,NA,1,3,NA,NA,1,1,4,1,1,3,1
"346","0102010020702707",7,NA,2,3,NA,NA,1,1,4,1,1,3,1
"347","0102010020702708",5,NA,1,3,NA,NA,1,1,4,1,1,3,1
"348","0102010020703201",28,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"349","0102010020703202",19,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"350","0102010020703203",NA,36,1,3,NA,NA,NA,1,98,1,1,98,1
"351","0102010020703204",NA,14,1,3,NA,NA,NA,1,98,1,1,98,1
"352","0102010020704701",50,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA
"353","0102010020704702",30,NA,2,2,1,2,1,NA,NA,NA,NA,NA,NA
"354","0102010020704703",12,NA,1,3,1,1,1,1,96,1,1,98,1
"355","0102010020704704",10,NA,1,3,1,1,1,1,96,1,1,98,1
"356","0102010020704705",7,NA,1,3,NA,NA,1,1,96,1,1,98,1
"357","0102010020704706",NA,53,1,3,NA,NA,1,1,96,1,1,98,1
"358","0102010020704707",NA,16,1,3,NA,NA,1,1,96,1,1,98,1
"359","0102010020706201",76,NA,1,1,1,6,1,NA,NA,NA,NA,NA,NA
"360","0102010020706202",24,NA,1,3,1,4,1,NA,NA,NA,NA,NA,NA
"361","0102010020707701",50,NA,2,1,1,5,1,NA,NA,NA,NA,NA,NA
"362","0102010020707702",25,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA
